,ID,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,M_MOROSO,MONTO,FUGA,FUGA_COD,CIUDAD_COD,log_RENTA,log_MONTO,RATIO_DEUDA,IS_SANTIAGO,IS_ARICA,IS_CONCEPCION,IS_COD_OFI_27,IS_COD_OFI_31,IS_COD_OFI_55,IS_COD_OFI_90,IS_COD_OFI_138,IS_COD_COM_1,IS_COD_COM_88,IS_COD_COM_89,IS_COD_COM_90,IS_COD_COM_119,IS_COD_COM_226,IS_MONTO_8M,SEGURO_NO,SEGURO_SI,GENERO_F,GENERO_M,NIV_EDUC_COD_COL,NIV_EDUC_COD_UNV,E_CIVIL_COD_CAS,E_CIVIL_COD_SOL
1420,1421,245963,26.0,UNV,CAS,138,1.0,ARICA,0,8113,0,25101,80,0,224,1,1800000,FUGA,1,ARICA,12.412940462742128,14.403297778421795,0.0194680849210189,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1421,1422,301388,29.0,TEC,SOL,122,105.0,SANTIAGO,948384,115363,0,0,1293,0,108,1,800000,NO FUGA,0,SANTIAGO,12.61615706815816,13.592368256649284,0.5048779077373448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1422,1423,125342,46.0,UNV,SOL,31,119.0,SANTIAGO,281729,0,0,0,143,0,0,1,1600000,FUGA,1,SANTIAGO,11.738809258389312,14.285514812209815,0.3212615996918146,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1423,1424,128175,36.0,UNV,CAS,16,93.0,SANTIAGO,0,121565,0,0,0,0,29,0,1600000,NO FUGA,0,SANTIAGO,11.761159598454897,14.285514812209815,0.135523419432138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
1424,1425,80171,30.0,TEC,CAS,60,91.0,SANTIAGO,41193,94963,0,297657,591,0,1037,1,3100000,NO FUGA,0,SANTIAGO,11.291929605713477,14.946912992035967,0.7759164785271482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
1425,1426,102035,52.0,MED,CAS,27,226.0,CONCEPCION,0,125689,0,228046,0,0,226,1,5700000,FUGA,1,CONCEPCION,11.533080971173792,15.555976908243359,0.4955750477777233,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
1426,1427,201223,55.0,UNV,CAS,76,84.0,SANTIAGO,605621,63968,0,99735,544,0,154,2,1300000,FUGA,1,SANTIAGO,12.21217399438815,14.077875591662238,0.546673519996649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
1427,1428,42761,43.0,UNV,CAS,16,89.0,SANTIAGO,0,14684,0,122411,122,0,346,1,1500000,FUGA,1,SANTIAGO,10.663405136729926,14.220976332738882,0.45957765253385097,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
1428,1429,22381,58.0,TEC,SOL,24,86.0,SANTIAGO,154003,400590,0,0,13,0,7679,1,3700000,NO FUGA,0,SANTIAGO,10.016012343377973,15.123843647884687,3.589051938187366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1429,1430,663405,49.0,UNV,SEP,127,85.0,SANTIAGO,0,122743,0,0,1,0,0,1,3100000,FUGA,1,SANTIAGO,13.405142449771343,14.946912992035967,0.026431817667940397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1430,1431,41250,45.0,UNV,CAS,84,91.0,SANTIAGO,0,5472,0,66663,1211,0,1190,3,1200000,FUGA,1,SANTIAGO,10.627430633893226,13.997832948091215,0.25813679653679655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1431,1432,323191,53.0,UNV,CAS,138,1.0,ARICA,1131560,112157,0,1161602,1253,6366,2003,3,3700000,FUGA,1,ARICA,12.686001852847482,15.123843647884687,1.0674545834683338,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1433,1434,521837,27.0,BAS,SOL,67,105.0,SANTIAGO,0,83663,0,52435,129,0,0,1,2000000,FUGA,1,SANTIAGO,13.165112473870268,14.508658238524095,0.037293528165198826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1434,1435,967467,55.0,UNV,SOL,138,1.0,ARICA,0,181806,0,1609,71,0,4,2,6600000,FUGA,1,ARICA,13.782437628403686,15.702580358511794,0.027094464203947007,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1435,1436,382227,54.0,UNV,CAS,28,89.0,SANTIAGO,0,238684,0,0,62,0,286,1,1400000,FUGA,1,SANTIAGO,12.853772568178181,14.151983508870947,0.08933845968121412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1436,1437,166830,61.0,MED,CAS,55,91.0,SANTIAGO,273608,31224,0,0,640,212,0,3,550000,NO FUGA,0,SANTIAGO,12.024736602957512,13.217675375388819,0.26175919027924066,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1437,1438,1200518,42.0,UNV,CAS,19,92.0,SANTIAGO,0,0,0,0,1329,346,563,1,3900000,FUGA,1,SANTIAGO,13.998264521257063,15.176487367510099,0.00026643260897141305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1438,1439,1258597,40.0,UNV,CAS,85,88.0,SANTIAGO,0,263762,0,0,570,0,0,2,4800000,FUGA,1,SANTIAGO,14.04550896100649,15.38412668421143,0.030003136145133943,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1439,1440,3668665,40.0,TEC,SOL,123,16.0,ANTOFAGASTA,690919,38052,0,306419,2476,12646,0,1,700000,NO FUGA,0,ANTOFAGASTA,15.115338666214653,13.45883704259595,0.040906783724947826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1440,1441,65896,51.0,MED,SEP,20,49.0,LOS ANDES,0,0,0,0,0,1784,0,0,2000000,NO FUGA,0,LOS ANDES,11.095848195933886,14.508658238524095,0.0038697341265023673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1441,1442,319188,47.0,UNV,CAS,64,85.0,SANTIAGO,0,207038,0,0,0,1711,0,0,6700000,NO FUGA,0,SANTIAGO,12.67353868281111,15.717618233614914,0.09342904047592195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
1442,1443,340798,49.0,UNV,CAS,44,213.0,LOS ANGELES,1019813,0,0,0,1964,0,0,1,2600000,NO FUGA,0,LOS ANGELES,12.739048139660692,14.77102238760702,0.42831321109362647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
1443,1444,513148,47.0,MED,CAS,72,504.0,EL SALVADOR,0,65428,0,0,0,9021,0,0,6100000,NO FUGA,0,EL SALVADOR,13.148321530324033,15.623799493077952,0.020726406973649487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1444,1445,305034,45.0,UNV,CAS,31,119.0,SANTIAGO,0,0,0,7306,1635,0,794,3,2000000,FUGA,1,SANTIAGO,12.62818180310416,14.508658238524095,0.004559679061537871,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
1445,1446,2912031,42.0,MED,CAS,19,80.0,SANTIAGO,0,0,0,223899,0,0,219,1,2000000,FUGA,1,SANTIAGO,14.884361677249323,14.508658238524095,0.010994731855533131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1446,1447,546756,35.0,TEC,SOL,54,80.0,SANTIAGO,0,392389,0,0,0,16331,0,0,2100000,NO FUGA,0,SANTIAGO,13.21175974138344,14.557448378884015,0.10679117245300332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1447,1448,18912,48.0,MED,CAS,55,90.0,SANTIAGO,396551,3720,0,382246,398,7429,28851,2,4600000,FUGA,1,SANTIAGO,9.847604795288454,15.341567078850604,6.188028764805415,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1448,1449,410571,51.0,MED,CAS,90,88.0,SANTIAGO,0,867664,0,111348,1662,0,445,2,500000,NO FUGA,0,SANTIAGO,12.925306588353273,13.122365377402328,0.3413782269083788,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1450,1451,3030463,33.0,TEC,SEP,108,326.0,PUNTA ARENAS,1165363,84544,0,115283,1259,0,32,1,2800000,NO FUGA,0,PUNTA ARENAS,14.924226301075068,14.845130332288226,0.06441646516908944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1451,1452,8208032,34.0,MED,SEP,84,91.0,SANTIAGO,0,806,0,34861,508,0,266,1,1600000,NO FUGA,0,SANTIAGO,15.920623866852441,14.285514812209815,0.0006342567865232495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1452,1453,308118,39.0,TEC,CAS,16,89.0,SANTIAGO,0,186543,0,0,0,15395,0,0,2400000,NO FUGA,0,SANTIAGO,12.638241350972866,14.690979711984754,0.0936278587146112,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
1453,1454,723309,36.0,MED,VIU,10,5.0,IQUIQUE,0,0,0,0,543,1673,203,1,3000000,NO FUGA,0,IQUIQUE,13.491593178263713,14.914123179965662,0.0004779620960257452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1454,1455,33225,61.0,MED,SOL,101,87.0,SANTIAGO,0,0,0,0,0,0,0,0,8000000,NO FUGA,0,SANTIAGO,10.411087980946425,15.894952224644102,4.299688272600236e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
1455,1456,20864,40.0,TEC,SOL,139,86.0,SANTIAGO,0,17146,0,13031,31,0,3,1,4100000,NO FUGA,0,SANTIAGO,9.945828393025653,15.226497775576945,0.20686349693251535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1456,1457,164964,49.0,UNV,SOL,138,1.0,ARICA,0,11299,0,1035118,62,15727,8655,1,2400000,FUGA,1,ARICA,12.01348860916971,14.690979711984754,0.9273555788795477,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1457,1458,31455,48.0,MED,CAS,55,90.0,SANTIAGO,0,531,0,47401,120,2550,272,1,1300000,FUGA,1,SANTIAGO,10.356345022946893,14.077875591662238,0.23105570315870747,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1458,1459,163836,43.0,TEC,CAS,14,22.0,COPIAPO,1113696,87264,0,214026,1427,0,55,1,500000,NO FUGA,0,COPIAPO,12.006627310118764,13.122365377402328,1.2350931070443265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
1459,1460,1277129,40.0,UNV,SOL,27,226.0,CONCEPCION,0,388516,0,2084707,0,17777,1501,1,8000000,FUGA,1,CONCEPCION,14.060125930929615,15.894952224644102,0.2788063807851159,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
1460,1461,831756,49.0,BAS,SEP,19,115.0,SANTIAGO,0,312141,0,0,570,1430,0,1,3100000,FUGA,1,SANTIAGO,13.631295609835691,14.946912992035967,0.053955040386157206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1461,1462,196191,47.0,MED,CAS,138,1.0,ARICA,0,314225,0,278153,227,0,393,1,2400000,FUGA,1,ARICA,12.186849050562415,14.690979711984754,0.4317942355008275,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1462,1463,563974,55.0,UNV,CAS,31,119.0,SANTIAGO,1104387,102666,0,290208,1671,0,435,1,4500000,FUGA,1,SANTIAGO,13.242765203256624,15.319588176962746,0.3797966370283534,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
1463,1464,782109,42.0,UNV,CAS,55,90.0,SANTIAGO,0,168280,0,0,628,0,0,2,900000,FUGA,1,SANTIAGO,13.569750674596698,13.710151153416941,0.03085229442808757,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1464,1465,15420,45.0,UNV,CAS,55,90.0,SANTIAGO,226492,533787,0,0,116,0,4771,1,2300000,FUGA,1,SANTIAGO,9.643485495857657,14.648420115681892,7.088817861775061,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1465,1466,97271,46.0,MED,CAS,55,108.0,SANTIAGO,0,414929,0,197715,0,0,89,0,8000000,NO FUGA,0,SANTIAGO,11.485266456976253,15.894952224644102,0.8998923478881533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
1466,1467,36377,42.0,UNV,CAS,83,85.0,SANTIAGO,0,740606,0,203630,410,0,7,2,3100000,FUGA,1,SANTIAGO,10.501719475299785,14.946912992035967,3.709777371101834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1467,1468,14409,49.0,MED,CAS,55,90.0,SANTIAGO,0,208745,0,242860,47,0,127,2,6200000,FUGA,1,SANTIAGO,9.575677688993569,15.64006001130563,4.479144978832674,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
1468,1469,294974,50.0,MED,CAS,138,1.0,ARICA,0,584434,0,61508,41,0,0,1,4500000,FUGA,1,ARICA,12.59464588596812,15.319588176962746,0.31285275506122084,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1469,1470,765143,46.0,UNV,CAS,90,89.0,SANTIAGO,0,128287,0,1964103,1488,527,305,1,8000000,FUGA,1,SANTIAGO,13.54781933038875,15.894952224644102,0.39109608082597447,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
1470,1471,666426,51.0,UNV,CAS,138,1.0,ARICA,208693,169224,0,107942,802,0,589,2,550000,FUGA,1,ARICA,13.409685885220494,13.217675375388819,0.10444863452849334,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1471,1472,442161,45.0,UNV,CAS,31,119.0,SANTIAGO,0,1079550,0,0,42,0,0,1,2600000,FUGA,1,SANTIAGO,12.999431609746416,14.77102238760702,0.3488041039996097,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
1472,1473,469944,47.0,UNV,CAS,138,1.0,ARICA,0,90065,0,0,0,0,2,1,1800000,FUGA,1,ARICA,13.060370945562122,14.403297778421795,0.02737955403804952,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1473,1474,1665678,41.0,TEC,VIU,147,89.0,SANTIAGO,0,301472,0,0,0,15787,0,0,4200000,NO FUGA,0,SANTIAGO,14.325743406073485,15.250595321348806,0.0272098551718022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1474,1475,197826,37.0,UNV,CAS,27,227.0,TALCAHUANO,0,444156,0,0,0,12991,0,1,1600000,NO FUGA,0,TALCAHUANO,12.195148190371947,14.285514812209815,0.33012271967717666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1475,1476,542509,46.0,UNV,CAS,149,105.0,SANTIAGO,0,80482,1267265,80111,21,0,7552,2,4600000,FUGA,1,SANTIAGO,13.203961797406587,15.341567078850604,0.3779876726205727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
1476,1477,1218063,54.0,MED,CAS,84,88.0,SANTIAGO,0,645445,0,0,0,41688,1878,0,8000000,NO FUGA,0,SANTIAGO,14.012773271027525,15.894952224644102,0.08080886268960284,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
1477,1478,22301,50.0,TEC,SEP,72,22.0,COPIAPO,0,936936,0,406263,0,0,837,0,4800000,NO FUGA,0,COPIAPO,10.012431639525307,15.38412668421143,8.609716412460683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1478,1479,9287,43.0,MED,SOL,93,89.0,SANTIAGO,0,8010,0,158367,2208,0,184,3,800000,NO FUGA,0,SANTIAGO,9.136478523377727,13.592368256649284,2.596102078173791,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
1479,1480,258961,55.0,UNV,CAS,55,115.0,SANTIAGO,0,246651,0,0,0,1651,0,1,1600000,FUGA,1,SANTIAGO,12.464436611770797,14.285514812209815,0.13697760335671064,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1480,1481,130582,130.0,UNV,CAS,31,119.0,SANTIAGO,0,1239039,0,952369,140,0,1075,2,1100000,FUGA,1,SANTIAGO,11.779764318898527,13.910821646859095,2.3987379577583434,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
1481,1482,40861,55.0,MED,CAS,55,90.0,SANTIAGO,0,16387,0,0,41,0,0,1,5800000,FUGA,1,SANTIAGO,10.617955814799757,15.573368647930426,0.05743863341572649,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1482,1483,2780184,43.0,UNV,CAS,90,92.0,SANTIAGO,0,17909,0,189994,1475,0,115,2,3100000,FUGA,1,SANTIAGO,14.838028030215272,14.946912992035967,0.010764652370387819,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1483,1484,439941,53.0,UNV,CAS,27,226.0,CONCEPCION,0,196556,0,42026,570,0,605,2,1800000,FUGA,1,CONCEPCION,12.994398179023845,14.403297778421795,0.07785394599990193,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
1484,1485,168047,52.0,MED,CAS,39,84.0,SANTIAGO,0,62959,0,0,10,0,2734,1,8000000,NO FUGA,0,SANTIAGO,12.032004931862557,15.894952224644102,0.05585512216395243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
1485,1486,324230,37.0,TEC,CAS,79,153.0,SANTA CRUZ,0,385729,0,77824,281,277,37,3,2300000,NO FUGA,0,SANTA CRUZ,12.689211503700076,14.648420115681892,0.2045060605125991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1486,1487,29089,40.0,UNV,CAS,55,90.0,SANTIAGO,131944,46438,0,0,246,0,0,3,1900000,FUGA,1,SANTIAGO,10.278149751489247,14.45736497045232,0.8772535519072011,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1487,1488,324232,55.0,MED,CAS,68,226.0,CONCEPCION,0,20137,0,0,0,2593,0,0,1800000,NO FUGA,0,CONCEPCION,12.689217672122686,14.403297778421795,0.010015315312139807,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1488,1489,137447,39.0,TEC,SOL,22,1.0,ARICA,0,14586,0,0,1,0,0,1,3500000,NO FUGA,0,ARICA,11.831000942741802,15.068273812173887,0.015162207978348018,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1489,1490,2907116,40.0,UNV,CAS,55,90.0,SANTIAGO,0,214031,0,20885,300,0,46,1,1700000,FUGA,1,SANTIAGO,14.882672426409115,14.346139397261565,0.011560942184625589,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1490,1491,483847,26.0,UNV,CAS,15,67.0,VINA DEL MAR,771038,649953,0,0,20,0,0,1,1200000,NO FUGA,0,VINA DEL MAR,13.089526086788094,13.997832948091215,0.41955765827981634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1491,1492,31045,51.0,MED,SOL,13,16.0,ANTOFAGASTA,0,72973,0,0,68,0,0,1,1700000,NO FUGA,0,ANTOFAGASTA,10.343225254586388,14.346139397261565,0.3361111750224329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1492,1493,963054,54.0,EUN,SOL,59,90.0,SANTIAGO,0,291437,0,0,11,1466,0,1,8000000,NO FUGA,0,SANTIAGO,13.77786580233732,15.894952224644102,0.043450315350956434,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1493,1494,420687,47.0,UNV,SEP,31,119.0,SANTIAGO,0,297266,0,20505,26,0,112,1,1700000,FUGA,1,SANTIAGO,12.949646745283042,14.346139397261565,0.10795606777892895,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1494,1495,712652,38.0,UNV,CAS,68,213.0,LOS ANGELES,0,670891,0,0,9,0,29178,2,8000000,NO FUGA,0,LOS ANGELES,13.476749904914392,15.894952224644102,0.14033677827928037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
1495,1496,448665,38.0,TEC,SEP,88,67.0,VINA DEL MAR,0,13723,0,1829848,366,0,2370,2,1300000,NO FUGA,0,VINA DEL MAR,13.014034014633495,14.077875591662238,0.58787354867058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1496,1497,929945,52.0,MED,CAS,27,226.0,CONCEPCION,1047558,32308,0,807855,1146,8214,1799,1,8000000,FUGA,1,CONCEPCION,13.7428817989275,15.894952224644102,0.2917040408687764,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
1497,1498,143729,50.0,MED,VIU,122,99.0,SANTIAGO,0,118504,0,0,412,0,0,1,1400000,NO FUGA,0,SANTIAGO,11.875691818545278,14.151983508870947,0.11819565193623317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1498,1499,458230,49.0,MED,CAS,62,292.0,PUERTO VARAS,0,0,0,0,1,0,0,1,2400000,NO FUGA,0,PUERTO VARAS,13.03512870275836,14.690979711984754,6.235171981631183e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1499,1500,511399,39.0,TEC,SEP,48,88.0,SANTIAGO,0,122261,0,0,258,0,0,1,1900000,NO FUGA,0,SANTIAGO,13.144907341839223,14.45736497045232,0.034225442644309316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1500,1501,31409,41.0,TEC,SOL,24,86.0,SANTIAGO,0,1370363,0,0,0,52395,0,0,6000000,NO FUGA,0,SANTIAGO,10.354881592532692,15.607270193858982,6.471116104119384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1501,1502,360686,41.0,MED,CAS,31,119.0,SANTIAGO,0,272870,0,691014,326,0,630,1,3700000,FUGA,1,SANTIAGO,12.79576582521081,15.123843647884687,0.38214521376329713,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
1502,1503,601407,49.0,UNV,SOL,120,116.0,SANTIAGO,489975,66318,0,48027,319,0,164,1,3600000,FUGA,1,SANTIAGO,13.307028851742738,15.096444681204078,0.14366406015987748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1503,1504,42941,39.0,MED,SOL,83,89.0,SANTIAGO,0,17455,0,76663,378,2688,116,1,3700000,NO FUGA,0,SANTIAGO,10.667605646966653,15.123843647884687,0.3237032872346442,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
1504,1505,6503,45.0,UNV,CAS,31,119.0,SANTIAGO,486911,0,0,0,915,0,0,1,3500000,FUGA,1,SANTIAGO,8.780172651227646,15.068273812173887,10.716526438347138,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
1505,1506,344005,53.0,TEC,CAS,35,80.0,SANTIAGO,582746,150721,0,0,1048,2224,0,1,650000,FUGA,1,SANTIAGO,12.748414378063893,13.384729180332174,0.3059507025437753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
1506,1507,525047,42.0,MED,CAS,27,226.0,CONCEPCION,24534,6110,0,11976,199,0,88,2,1000000,FUGA,1,CONCEPCION,13.171244965965853,13.815511557963774,0.011674601103737922,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1507,1508,20064,54.0,TEC,VIU,80,89.0,SANTIAGO,0,490132,0,0,127,0,0,1,4700000,NO FUGA,0,SANTIAGO,9.906732282701016,15.363073279446223,3.490686944634313,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
1508,1509,38885,40.0,MED,SOL,92,88.0,SANTIAGO,0,681577,0,21329,0,0,0,0,2000000,NO FUGA,0,SANTIAGO,10.568389567655771,14.508658238524095,2.582365583497125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
1509,1510,1090077,31.0,TEC,SOL,98,122.0,MELIPILLA,0,623394,0,0,43,0,36,1,1400000,NO FUGA,0,MELIPILLA,13.901759811278085,14.151983508870947,0.08170772733092643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1510,1511,389590,28.0,UNV,CAS,27,226.0,CONCEPCION,0,9523,0,61415,81,0,0,1,1700000,FUGA,1,CONCEPCION,12.872852749867677,14.346139397261565,0.026042029532878888,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
1511,1512,2490818,44.0,UNV,CAS,55,91.0,SANTIAGO,0,1532,0,53688,905,0,97,2,900000,FUGA,1,SANTIAGO,14.728122130022642,13.710151153416941,0.0032245861170334977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1512,1513,576335,40.0,TEC,CAS,62,298.0,LLANQUIHUE,0,313733,0,16072,17,13939,106,1,6300000,NO FUGA,0,LLANQUIHUE,13.264446102938608,15.656060350091908,0.08523514969592338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
1513,1514,299914,47.0,UNV,SOL,138,1.0,ARICA,0,84979,0,579617,0,0,2443,1,5700000,FUGA,1,ARICA,12.611254380158533,15.555976908243359,0.3177291776023412,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1514,1515,442858,39.0,MED,CAS,96,131.0,RANCAGUA,0,11886,0,111231,110,0,0,1,1000000,NO FUGA,0,RANCAGUA,13.001006713939656,13.815511557963774,0.039750890804727476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1515,1516,181690,45.0,UNV,CAS,31,119.0,SANTIAGO,970376,332002,0,1612828,423,3057,2129,1,4600000,FUGA,1,SANTIAGO,12.110062720961576,15.341567078850604,2.29654592201788,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
